trade_date,expiry,spot_0930,atm,lot_size,entry_time,exit_time,slippage_per_order,gross_pnl,costs,net_pnl,leg_1,leg_2,leg_3,week
2022-12-05,2022-12-08,18653.95,18650,50,2022-12-05 09:30:00,2022-12-05 15:10:00,0.2,-269.99999999999983,152.26821178,-422.26821177999983,"{""side"":""CE"",""strike"":18850,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":35.9,""exit_price_raw"":39.6,""entry_price_exec"":36.1,""exit_price_exec"":39.4,""gross_pnl"":370.0000000000003,""costs"":54.37803170000001}","{""side"":""PE"",""strike"":18450,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":21.55,""exit_price_raw"":14.25,""entry_price_exec"":21.75,""exit_price_exec"":14.05,""gross_pnl"":-730.0000000000001,""costs"":50.15428172}","{""side"":""PE"",""strike"":18250,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":6.3,""exit_price_raw"":4.5,""entry_price_exec"":6.1,""exit_price_exec"":4.7,""gross_pnl"":90.0,""costs"":47.73589836000001}",2022-12-05/2022-12-11
2022-12-06,2022-12-08,18611.05,18600,50,2022-12-06 09:30:00,2022-12-06 15:10:00,0.2,-135.00000000000009,150.25153062,-285.2515306200001,"{""side"":""CE"",""strike"":18800,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":30.3,""exit_price_raw"":35.5,""entry_price_exec"":30.5,""exit_price_exec"":35.3,""gross_pnl"":519.9999999999999,""costs"":53.54913372000001}","{""side"":""PE"",""strike"":18400,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":16.0,""exit_price_raw"":8.75,""entry_price_exec"":16.2,""exit_price_exec"":8.55,""gross_pnl"":-725.0,""costs"":49.12957165}","{""side"":""PE"",""strike"":18200,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":4.45,""exit_price_raw"":3.05,""entry_price_exec"":4.25,""exit_price_exec"":3.25,""gross_pnl"":70.00000000000003,""costs"":47.572825249999994}",2022-12-05/2022-12-11
2022-12-07,2022-12-08,18618.5,18600,50,2022-12-07 09:30:00,2022-12-07 15:10:00,0.2,-1337.5,145.301832155,-1482.801832155,"{""side"":""CE"",""strike"":18800,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":18.65,""exit_price_raw"":8.75,""entry_price_exec"":18.849999999999998,""exit_price_exec"":8.55,""gross_pnl"":-990.0,""costs"":49.24737316000001}","{""side"":""PE"",""strike"":18400,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":10.75,""exit_price_raw"":6.8,""entry_price_exec"":10.95,""exit_price_exec"":6.6,""gross_pnl"":-395.00000000000006,""costs"":48.62035717}","{""side"":""PE"",""strike"":18200,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":2.85,""exit_price_raw"":1.9,""entry_price_exec"":2.65,""exit_price_exec"":2.1,""gross_pnl"":47.50000000000001,""costs"":47.434101825}",2022-12-05/2022-12-11
2022-12-08,2022-12-08,18570.45,18550,50,2022-12-08 09:30:00,2022-12-08 15:10:00,0.2,-380.0,141.82731933,-521.82731933,"{""side"":""CE"",""strike"":18750,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":3.15,""exit_price_raw"":0.15,""entry_price_exec"":3.35,""exit_price_exec"":-0.05000000000000002,""gross_pnl"":-300.0,""costs"":47.341846219999994}","{""side"":""PE"",""strike"":18350,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":1.2,""exit_price_raw"":0.05,""entry_price_exec"":1.4,""exit_price_exec"":-0.15000000000000002,""gross_pnl"":-114.99999999999997,""costs"":47.24101675}","{""side"":""PE"",""strike"":18150,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":0.75,""exit_price_raw"":0.05,""entry_price_exec"":0.55,""exit_price_exec"":0.25,""gross_pnl"":35.0,""costs"":47.24445636}",2022-12-05/2022-12-11
2022-12-09,2022-12-15,18624.95,18600,50,2022-12-09 09:30:00,2022-12-09 15:10:00,0.2,-479.9999999999996,154.27175628999998,-634.2717562899995,"{""side"":""CE"",""strike"":18800,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":45.75,""exit_price_raw"":18.35,""entry_price_exec"":45.95,""exit_price_exec"":18.150000000000002,""gross_pnl"":-2739.9999999999995,""costs"":51.81001293999999}","{""side"":""PE"",""strike"":18400,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":19.7,""exit_price_raw"":45.75,""entry_price_exec"":19.9,""exit_price_exec"":45.55,""gross_pnl"":2605.0,""costs"":54.527825029999995}","{""side"":""PE"",""strike"":18200,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":6.35,""exit_price_raw"":13.25,""entry_price_exec"":6.1499999999999995,""exit_price_exec"":13.45,""gross_pnl"":-345.00000000000006,""costs"":47.933918320000004}",2022-12-05/2022-12-11
2022-12-12,2022-12-15,18354.55,18350,50,2022-12-12 09:30:00,2022-12-12 15:10:00,0.2,2762.5,156.06978078499998,2606.430219215,"{""side"":""CE"",""strike"":18550,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":36.2,""exit_price_raw"":75.0,""entry_price_exec"":36.400000000000006,""exit_price_exec"":74.8,""gross_pnl"":3880.0,""costs"":59.39881808}","{""side"":""PE"",""strike"":18150,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":19.3,""exit_price_raw"":6.3,""entry_price_exec"":19.5,""exit_price_exec"":6.1,""gross_pnl"":-1300.0,""costs"":48.92970704}","{""side"":""PE"",""strike"":17950,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":6.8,""exit_price_raw"":3.15,""entry_price_exec"":6.6,""exit_price_exec"":3.35,""gross_pnl"":182.5,""costs"":47.741255665}",2022-12-12/2022-12-18
2022-12-13,2022-12-15,18534.05,18550,50,2022-12-13 09:30:00,2022-12-13 15:10:00,0.2,447.5000000000002,149.337268095,298.1627319050002,"{""side"":""CE"",""strike"":18750,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":17.7,""exit_price_raw"":27.5,""entry_price_exec"":17.9,""exit_price_exec"":27.3,""gross_pnl"":980.0,""costs"":51.85739368}","{""side"":""PE"",""strike"":18350,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":18.4,""exit_price_raw"":12.8,""entry_price_exec"":18.599999999999998,""exit_price_exec"":12.600000000000001,""gross_pnl"":-559.9999999999998,""costs"":49.809146080000005}","{""side"":""PE"",""strike"":18150,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":5.3,""exit_price_raw"":4.75,""entry_price_exec"":5.1,""exit_price_exec"":4.95,""gross_pnl"":27.49999999999999,""costs"":47.67072833499999}",2022-12-12/2022-12-18
2022-12-14,2022-12-15,18674.75,18650,50,2022-12-14 09:30:00,2022-12-14 15:10:00,0.2,-615.0,144.88770294,-759.88770294,"{""side"":""CE"",""strike"":18850,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":11.55,""exit_price_raw"":6.9,""entry_price_exec"":11.75,""exit_price_exec"":6.7,""gross_pnl"":-465.00000000000006,""costs"":48.670065230000006}","{""side"":""PE"",""strike"":18450,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":9.85,""exit_price_raw"":7.6,""entry_price_exec"":10.049999999999999,""exit_price_exec"":7.3999999999999995,""gross_pnl"":-225.0,""costs"":48.693511830000006}","{""side"":""PE"",""strike"":18250,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":3.95,""exit_price_raw"":2.45,""entry_price_exec"":3.75,""exit_price_exec"":2.6500000000000004,""gross_pnl"":75.0,""costs"":47.52412588}",2022-12-12/2022-12-18
2022-12-15,2022-12-15,18612.1,18600,50,2022-12-15 09:30:00,2022-12-15 15:10:00,0.2,-177.5,141.890674305,-319.390674305,"{""side"":""CE"",""strike"":18800,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":1.6,""exit_price_raw"":0.2,""entry_price_exec"":1.8,""exit_price_exec"":0.0,""gross_pnl"":-140.00000000000003,""costs"":47.280016120000006}","{""side"":""PE"",""strike"":18400,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":1.5,""exit_price_raw"":0.75,""entry_price_exec"":1.7,""exit_price_exec"":0.55,""gross_pnl"":-74.99999999999999,""costs"":47.353370149999996}","{""side"":""PE"",""strike"":18200,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":0.9,""exit_price_raw"":0.15,""entry_price_exec"":0.7,""exit_price_exec"":0.35,""gross_pnl"":37.5,""costs"":47.257288035}",2022-12-12/2022-12-18
2022-12-16,2022-12-22,18406.15,18400,50,2022-12-16 09:30:00,2022-12-16 15:10:00,0.2,320.0,158.9960324,161.0039676,"{""side"":""CE"",""strike"":18600,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":38.2,""exit_price_raw"":17.15,""entry_price_exec"":38.400000000000006,""exit_price_exec"":16.95,""gross_pnl"":-2105.0000000000005,""costs"":51.30464569}","{""side"":""PE"",""strike"":18200,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":41.35,""exit_price_raw"":68.95,""entry_price_exec"":41.550000000000004,""exit_price_exec"":68.75,""gross_pnl"":2760.0000000000005,""costs"":58.77196002}","{""side"":""PE"",""strike"":18000,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":17.0,""exit_price_raw"":23.7,""entry_price_exec"":16.8,""exit_price_exec"":23.9,""gross_pnl"":-335.0,""costs"":48.91942669}",2022-12-12/2022-12-18
2022-12-19,2022-12-22,18278.55,18300,50,2022-12-19 09:30:00,2022-12-19 15:10:00,0.2,1570.0,155.17305289,1414.82694711,"{""side"":""CE"",""strike"":18500,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":29.05,""exit_price_raw"":61.9,""entry_price_exec"":29.25,""exit_price_exec"":61.699999999999996,""gross_pnl"":3284.9999999999995,""costs"":57.22793673}","{""side"":""PE"",""strike"":18100,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":29.9,""exit_price_raw"":10.35,""entry_price_exec"":30.099999999999998,""exit_price_exec"":10.15,""gross_pnl"":-1954.9999999999995,""costs"":49.97379935}","{""side"":""PE"",""strike"":17900,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":9.55,""exit_price_raw"":4.75,""entry_price_exec"":9.350000000000001,""exit_price_exec"":4.95,""gross_pnl"":240.00000000000003,""costs"":47.971316810000005}",2022-12-19/2022-12-25
2022-12-20,2022-12-22,18295.0,18300,50,2022-12-20 09:30:00,2022-12-20 15:10:00,0.2,-317.5000000000002,148.956947755,-466.4569477550002,"{""side"":""CE"",""strike"":18500,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":19.55,""exit_price_raw"":28.2,""entry_price_exec"":19.75,""exit_price_exec"":28.0,""gross_pnl"":864.9999999999998,""costs"":52.03864985}","{""side"":""PE"",""strike"":18100,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":20.9,""exit_price_raw"":7.95,""entry_price_exec"":21.099999999999998,""exit_price_exec"":7.75,""gross_pnl"":-1295.0,""costs"":49.234230589999996}","{""side"":""PE"",""strike"":17900,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":5.85,""exit_price_raw"":3.6,""entry_price_exec"":5.6499999999999995,""exit_price_exec"":3.8000000000000003,""gross_pnl"":112.49999999999999,""costs"":47.684067315}",2022-12-19/2022-12-25
2022-12-21,2022-12-22,18453.3,18450,50,2022-12-21 09:30:00,2022-12-21 15:10:00,0.2,5792.499999999998,154.74143344499998,5637.758566554998,"{""side"":""CE"",""strike"":18650,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":7.8,""exit_price_raw"":4.2,""entry_price_exec"":8.0,""exit_price_exec"":4.0,""gross_pnl"":-359.99999999999994,""costs"":48.1214408}","{""side"":""PE"",""strike"":18250,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":9.95,""exit_price_raw"":78.6,""entry_price_exec"":10.149999999999999,""exit_price_exec"":78.39999999999999,""gross_pnl"":6864.999999999998,""costs"":58.74114857}","{""side"":""PE"",""strike"":18050,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":4.0,""exit_price_raw"":18.25,""entry_price_exec"":3.8,""exit_price_exec"":18.45,""gross_pnl"":-712.5,""costs"":47.878844075}",2022-12-19/2022-12-25
2022-12-22,2022-12-22,18199.0,18200,50,2022-12-22 09:30:00,2022-12-22 15:10:00,0.2,-1627.5,142.535248605,-1770.035248605,"{""side"":""CE"",""strike"":18400,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":8.6,""exit_price_raw"":0.25,""entry_price_exec"":8.799999999999999,""exit_price_exec"":0.04999999999999999,""gross_pnl"":-835.0,""costs"":47.598262590000004}","{""side"":""PE"",""strike"":18000,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":9.05,""exit_price_raw"":0.1,""entry_price_exec"":9.25,""exit_price_exec"":-0.1,""gross_pnl"":-895.0000000000001,""costs"":47.59704861}","{""side"":""PE"",""strike"":17800,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":2.1,""exit_price_raw"":0.05,""entry_price_exec"":1.9000000000000001,""exit_price_exec"":0.25,""gross_pnl"":102.50000000000001,""costs"":47.339937405}",2022-12-19/2022-12-25
2022-12-23,2022-12-29,17977.25,18000,50,2022-12-23 09:30:00,2022-12-23 15:10:00,0.2,-502.4999999999998,170.334810485,-672.8348104849997,"{""side"":""CE"",""strike"":18200,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":68.5,""exit_price_raw"":22.1,""entry_price_exec"":68.7,""exit_price_exec"":21.900000000000002,""gross_pnl"":-4640.0,""costs"":53.35177804}","{""side"":""PE"",""strike"":17800,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":63.25,""exit_price_raw"":115.1,""entry_price_exec"":63.45,""exit_price_exec"":114.89999999999999,""gross_pnl"":5185.0,""costs"":66.27356389}","{""side"":""PE"",""strike"":17600,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":32.85,""exit_price_raw"":53.8,""entry_price_exec"":32.65,""exit_price_exec"":54.0,""gross_pnl"":-1047.4999999999998,""costs"":50.709468555}",2022-12-19/2022-12-25
2022-12-26,2022-12-29,17904.45,17900,50,2022-12-26 09:30:00,2022-12-26 15:10:00,0.2,545.0000000000005,159.65823013,385.34176987000046,"{""side"":""CE"",""strike"":18100,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":46.2,""exit_price_raw"":67.65,""entry_price_exec"":46.400000000000006,""exit_price_exec"":67.45,""gross_pnl"":2145.0000000000005,""costs"":58.80366959}","{""side"":""PE"",""strike"":17700,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":42.1,""exit_price_raw"":21.45,""entry_price_exec"":42.300000000000004,""exit_price_exec"":21.25,""gross_pnl"":-2065.0,""costs"":52.08626357}","{""side"":""PE"",""strike"":17500,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":19.2,""exit_price_raw"":9.9,""entry_price_exec"":19.0,""exit_price_exec"":10.1,""gross_pnl"":464.99999999999994,""costs"":48.768296969999994}",2022-12-26/2023-01-01
2022-12-27,2022-12-29,18064.0,18050,50,2022-12-27 09:30:00,2022-12-27 15:10:00,0.2,-1239.9999999999998,150.79386506000003,-1390.79386506,"{""side"":""CE"",""strike"":18250,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":28.9,""exit_price_raw"":25.1,""entry_price_exec"":29.099999999999998,""exit_price_exec"":24.900000000000002,""gross_pnl"":-379.9999999999998,""costs"":52.015783600000006}","{""side"":""PE"",""strike"":17850,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":26.85,""exit_price_raw"":16.35,""entry_price_exec"":27.05,""exit_price_exec"":16.150000000000002,""gross_pnl"":-1050.0,""costs"":50.68693688}","{""side"":""PE"",""strike"":17650,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":10.6,""exit_price_raw"":6.8,""entry_price_exec"":10.4,""exit_price_exec"":7.0,""gross_pnl"":190.0,""costs"":48.091144580000005}",2022-12-26/2023-01-01
2022-12-28,2022-12-29,18089.4,18100,50,2022-12-28 09:30:00,2022-12-28 15:10:00,0.2,-1772.4999999999995,145.82518901499998,-1918.3251890149995,"{""side"":""CE"",""strike"":18300,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":9.85,""exit_price_raw"":6.9,""entry_price_exec"":10.049999999999999,""exit_price_exec"":6.7,""gross_pnl"":-294.99999999999994,""costs"":48.59449445}","{""side"":""PE"",""strike"":17900,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":25.15,""exit_price_raw"":7.5,""entry_price_exec"":25.349999999999998,""exit_price_exec"":7.3,""gross_pnl"":-1764.9999999999998,""costs"":49.359503509999996}","{""side"":""PE"",""strike"":17700,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":8.7,""exit_price_raw"":2.95,""entry_price_exec"":8.5,""exit_price_exec"":3.1500000000000004,""gross_pnl"":287.49999999999994,""costs"":47.871191055}",2022-12-26/2023-01-01
2022-12-29,2022-12-29,18057.7,18050,50,2022-12-29 09:30:00,2022-12-29 15:10:00,0.2,-630.0,142.04534924,-772.04534924,"{""side"":""CE"",""strike"":18250,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":2.7,""exit_price_raw"":0.35,""entry_price_exec"":2.9000000000000004,""exit_price_exec"":0.14999999999999997,""gross_pnl"":-235.0,""costs"":47.350132869999996}","{""side"":""PE"",""strike"":17850,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":4.7,""exit_price_raw"":0.2,""entry_price_exec"":4.9,""exit_price_exec"":0.0,""gross_pnl"":-450.00000000000006,""costs"":47.41782166}","{""side"":""PE"",""strike"":17650,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":1.2,""exit_price_raw"":0.1,""entry_price_exec"":1.0,""exit_price_exec"":0.30000000000000004,""gross_pnl"":54.99999999999999,""costs"":47.27739471}",2022-12-26/2023-01-01
2022-12-30,2023-01-05,18252.0,18250,50,2022-12-30 09:30:00,2022-12-30 15:10:00,0.2,732.5,160.16513409499998,572.334865905,"{""side"":""CE"",""strike"":18450,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":40.4,""exit_price_raw"":19.9,""entry_price_exec"":40.6,""exit_price_exec"":19.7,""gross_pnl"":-2050.0,""costs"":51.791440019999996}","{""side"":""PE"",""strike"":18050,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":41.3,""exit_price_raw"":73.85,""entry_price_exec"":41.5,""exit_price_exec"":73.64999999999999,""gross_pnl"":3255.0,""costs"":59.46285901}","{""side"":""PE"",""strike"":17850,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":16.25,""exit_price_raw"":25.7,""entry_price_exec"":16.05,""exit_price_exec"":25.9,""gross_pnl"":-472.5,""costs"":48.910835065}",2022-12-26/2023-01-01
2023-01-02,2023-01-05,18101.85,18100,50,2023-01-02 09:30:00,2023-01-02 15:10:00,0.2,262.49999999999994,155.019949235,107.48005076499993,"{""side"":""CE"",""strike"":18300,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":34.0,""exit_price_raw"":54.4,""entry_price_exec"":34.2,""exit_price_exec"":54.199999999999996,""gross_pnl"":2040.0,""costs"":56.38708056}","{""side"":""PE"",""strike"":17900,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":34.15,""exit_price_raw"":13.45,""entry_price_exec"":34.35,""exit_price_exec"":13.25,""gross_pnl"":-2070.0,""costs"":50.60123184}","{""side"":""PE"",""strike"":17700,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":10.45,""exit_price_raw"":4.6,""entry_price_exec"":10.25,""exit_price_exec"":4.8,""gross_pnl"":292.49999999999994,""costs"":48.031636835}",2023-01-02/2023-01-08
2023-01-03,2023-01-05,18161.75,18150,50,2023-01-03 09:30:00,2023-01-03 15:10:00,0.2,-435.0,149.78534138999999,-584.78534139,"{""side"":""CE"",""strike"":18350,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":24.45,""exit_price_raw"":33.0,""entry_price_exec"":24.65,""exit_price_exec"":32.8,""gross_pnl"":855.0,""costs"":52.93544783}","{""side"":""PE"",""strike"":17950,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":21.65,""exit_price_raw"":7.6,""entry_price_exec"":21.849999999999998,""exit_price_exec"":7.3999999999999995,""gross_pnl"":-1405.0,""costs"":49.21806195}","{""side"":""PE"",""strike"":17750,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":5.3,""exit_price_raw"":3.0,""entry_price_exec"":5.1,""exit_price_exec"":3.2,""gross_pnl"":115.0,""costs"":47.63183160999999}",2023-01-02/2023-01-08
2023-01-04,2023-01-05,18232.9,18250,50,2023-01-04 09:30:00,2023-01-04 15:10:00,0.2,2742.5000000000005,149.488275405,2593.0117245950005,"{""side"":""CE"",""strike"":18450,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":5.85,""exit_price_raw"":2.65,""entry_price_exec"":6.05,""exit_price_exec"":2.4499999999999997,""gross_pnl"":-319.99999999999994,""costs"":47.815503899999996}","{""side"":""PE"",""strike"":18050,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":13.35,""exit_price_raw"":45.2,""entry_price_exec"":13.549999999999999,""exit_price_exec"":45.0,""gross_pnl"":3185.0000000000005,""costs"":54.16774657}","{""side"":""PE"",""strike"":17850,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":2.8,""exit_price_raw"":5.25,""entry_price_exec"":2.5999999999999996,""exit_price_exec"":5.45,""gross_pnl"":-122.5,""costs"":47.505024935}",2023-01-02/2023-01-08
2023-01-05,2023-01-05,18072.5,18050,50,2023-01-05 09:30:00,2023-01-05 15:10:00,0.2,-715.0000000000001,141.98088589,-856.9808858900001,"{""side"":""CE"",""strike"":18250,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":5.0,""exit_price_raw"":0.1,""entry_price_exec"":5.2,""exit_price_exec"":-0.1,""gross_pnl"":-490.0000000000001,""costs"":47.41701234}","{""side"":""PE"",""strike"":17850,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":2.7,""exit_price_raw"":0.1,""entry_price_exec"":2.9000000000000004,""exit_price_exec"":-0.1,""gross_pnl"":-260.0,""costs"":47.31476952}","{""side"":""PE"",""strike"":17650,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":0.8,""exit_price_raw"":0.1,""entry_price_exec"":0.6000000000000001,""exit_price_exec"":0.30000000000000004,""gross_pnl"":35.0,""costs"":47.24910403}",2023-01-02/2023-01-08
2023-01-06,2023-01-12,17990.2,18000,50,2023-01-06 09:30:00,2023-01-06 15:10:00,0.2,347.50000000000045,159.639129185,187.86087081500045,"{""side"":""CE"",""strike"":18200,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":40.65,""exit_price_raw"":20.05,""entry_price_exec"":40.85,""exit_price_exec"":19.85,""gross_pnl"":-2059.9999999999995,""costs"":51.82377138}","{""side"":""PE"",""strike"":17800,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":43.0,""exit_price_raw"":70.3,""entry_price_exec"":43.2,""exit_price_exec"":70.1,""gross_pnl"":2730.0,""costs"":59.036270220000006}","{""side"":""PE"",""strike"":17600,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":15.55,""exit_price_raw"":22.0,""entry_price_exec"":15.350000000000001,""exit_price_exec"":22.2,""gross_pnl"":-322.5,""costs"":48.779087585}",2023-01-02/2023-01-08
2023-01-09,2023-01-12,17991.4,18000,50,2023-01-09 09:30:00,2023-01-09 15:10:00,0.2,-297.5,151.987633255,-449.487633255,"{""side"":""CE"",""strike"":18200,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":31.0,""exit_price_raw"":40.0,""entry_price_exec"":31.2,""exit_price_exec"":39.8,""gross_pnl"":900.0,""costs"":54.21679139999999}","{""side"":""PE"",""strike"":17800,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":25.45,""exit_price_raw"":11.65,""entry_price_exec"":25.65,""exit_price_exec"":11.450000000000001,""gross_pnl"":-1380.0,""costs"":49.959871140000004}","{""side"":""PE"",""strike"":17600,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":7.55,""exit_price_raw"":3.9,""entry_price_exec"":7.35,""exit_price_exec"":4.1,""gross_pnl"":182.5,""costs"":47.810970714999996}",2023-01-09/2023-01-15
2023-01-10,2023-01-12,18029.0,18050,50,2023-01-10 09:30:00,2023-01-10 15:10:00,0.2,1172.5000000000002,151.30628225499999,1021.1937177450002,"{""side"":""CE"",""strike"":18250,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":16.05,""exit_price_raw"":9.3,""entry_price_exec"":16.25,""exit_price_exec"":9.100000000000001,""gross_pnl"":-675.0,""costs"":49.20959369}","{""side"":""PE"",""strike"":17850,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":23.65,""exit_price_raw"":42.5,""entry_price_exec"":23.849999999999998,""exit_price_exec"":42.3,""gross_pnl"":1885.0000000000002,""costs"":54.24369241}","{""side"":""PE"",""strike"":17650,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":6.95,""exit_price_raw"":7.7,""entry_price_exec"":6.75,""exit_price_exec"":7.9,""gross_pnl"":-37.49999999999999,""costs"":47.852996155}",2023-01-09/2023-01-15
2023-01-11,2023-01-12,17844.05,17850,50,2023-01-11 09:30:00,2023-01-11 15:10:00,0.2,-2202.5,146.945872635,-2349.445872635,"{""side"":""CE"",""strike"":18050,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":23.35,""exit_price_raw"":16.25,""entry_price_exec"":23.55,""exit_price_exec"":16.05,""gross_pnl"":-710.0000000000002,""costs"":50.51720464}","{""side"":""PE"",""strike"":17650,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":21.8,""exit_price_raw"":4.7,""entry_price_exec"":22.0,""exit_price_exec"":4.5,""gross_pnl"":-1710.0,""costs"":48.814515099999994}","{""side"":""PE"",""strike"":17450,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":5.6,""exit_price_raw"":1.25,""entry_price_exec"":5.3999999999999995,""exit_price_exec"":1.45,""gross_pnl"":217.5,""costs"":47.614152895000004}",2023-01-09/2023-01-15
