cell_id,expiry,entry_date,entry_offset,trigger,adjustment,lot,net_pnl,adjustments
ID30_02_RISK_60_ONE_STRIKE_INSIDE,2023-01-19,2023-01-17,-2,RISK_60,ONE_STRIKE_INSIDE,50,3194.9630541349998,2
ID30_02_RISK_60_ONE_STRIKE_INSIDE,2023-01-25,2023-01-23,-2,RISK_60,ONE_STRIKE_INSIDE,50,-6339.08346529,2
ID30_02_RISK_60_ONE_STRIKE_INSIDE,2023-02-02,2023-01-31,-2,RISK_60,ONE_STRIKE_INSIDE,50,1624.5001852100036,2
ID30_02_RISK_60_ONE_STRIKE_INSIDE,2023-02-09,2023-02-07,-2,RISK_60,ONE_STRIKE_INSIDE,50,4475.24921466,2
ID30_02_RISK_60_ONE_STRIKE_INSIDE,2023-02-16,2023-02-14,-2,RISK_60,ONE_STRIKE_INSIDE,50,-1093.630872889998,2
ID30_02_RISK_60_ONE_STRIKE_INSIDE,2023-02-23,2023-02-21,-2,RISK_60,ONE_STRIKE_INSIDE,50,-5679.072244515004,2
ID30_02_RISK_60_ONE_STRIKE_INSIDE,2023-03-02,2023-02-28,-2,RISK_60,ONE_STRIKE_INSIDE,50,-2429.944714629998,2
ID30_02_RISK_60_ONE_STRIKE_INSIDE,2023-03-09,2023-03-06,-2,RISK_60,ONE_STRIKE_INSIDE,50,-6018.212195094999,2
ID30_02_RISK_60_ONE_STRIKE_INSIDE,2023-03-16,2023-03-14,-2,RISK_60,ONE_STRIKE_INSIDE,50,-5507.08847599,2
ID30_02_RISK_60_ONE_STRIKE_INSIDE,2023-03-23,2023-03-21,-2,RISK_60,ONE_STRIKE_INSIDE,50,3934.176568495,2
ID30_02_RISK_60_ONE_STRIKE_INSIDE,2023-03-29,2023-03-27,-2,RISK_60,ONE_STRIKE_INSIDE,50,2960.300117295,2
ID30_02_RISK_60_ONE_STRIKE_INSIDE,2023-04-06,2023-04-03,-2,RISK_60,ONE_STRIKE_INSIDE,50,-279.92115357499813,2
ID30_02_RISK_60_ONE_STRIKE_INSIDE,2023-04-13,2023-04-11,-2,RISK_60,ONE_STRIKE_INSIDE,50,3377.1697084899997,2
ID30_02_RISK_60_ONE_STRIKE_INSIDE,2023-04-20,2023-04-18,-2,RISK_60,ONE_STRIKE_INSIDE,50,-5258.506432374997,2
ID30_02_RISK_60_ONE_STRIKE_INSIDE,2023-04-27,2023-04-25,-2,RISK_60,ONE_STRIKE_INSIDE,50,3304.71715504,2
