trade_date,expiry,spot_0930,atm,lot_size,entry_time,exit_time,gross_pnl_raw,slippage_cost,transaction_costs,total_costs,gross_pnl,net_pnl,legs,week
2022-01-05,2022-01-06,17821.95,17800,50,2022-01-05 09:30:00,2022-01-05 15:10:00,220.0,200.0,147.71209071,347.71209071,20.0,-127.71209071000001,"[{""side"":""CE"",""strike"":18000,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":11.8,""exit_price_raw"":25.15,""entry_price_exec"":12.200000000000001,""exit_price_exec"":24.75,""raw_pnl"":1334.9999999999998,""execution_pnl"":1255.0,""slippage_cost"":79.99999999999977,""transaction_costs"":51.24330313},{""side"":""PE"",""strike"":17600,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":18.2,""exit_price_raw"":5.05,""entry_price_exec"":18.599999999999998,""exit_price_exec"":4.6499999999999995,""raw_pnl"":-1314.9999999999998,""execution_pnl"":-1395.0,""slippage_cost"":80.00000000000023,""transaction_costs"":48.68459155},{""side"":""PE"",""strike"":17400,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":7.45,""exit_price_raw"":3.45,""entry_price_exec"":7.05,""exit_price_exec"":3.85,""raw_pnl"":200.0,""execution_pnl"":160.0,""slippage_cost"":40.0,""transaction_costs"":47.78419603}]",2022-01-03/2022-01-09
2022-01-06,2022-01-06,17719.85,17700,50,2022-01-06 09:30:00,2022-01-06 15:10:00,-875.0,150.0000000000001,142.14395308000002,292.14395308000013,-1025.0,-1167.14395308,"[{""side"":""CE"",""strike"":17900,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":5.0,""exit_price_raw"":0.15,""entry_price_exec"":5.4,""exit_price_exec"":0.0,""raw_pnl"":-484.99999999999994,""execution_pnl"":-540.0,""slippage_cost"":55.00000000000006,""transaction_costs"":47.440048360000006},{""side"":""PE"",""strike"":17500,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":4.7,""exit_price_raw"":0.15,""entry_price_exec"":5.1000000000000005,""exit_price_exec"":0.0,""raw_pnl"":-455.0,""execution_pnl"":-510.00000000000006,""slippage_cost"":55.00000000000006,""transaction_costs"":47.42671234},{""side"":""PE"",""strike"":17300,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":1.35,""exit_price_raw"":0.05,""entry_price_exec"":0.9500000000000001,""exit_price_exec"":0.45,""raw_pnl"":65.0,""execution_pnl"":25.0,""slippage_cost"":40.0,""transaction_costs"":47.27719238}]",2022-01-03/2022-01-09
2022-01-07,2022-01-13,17858.0,17850,50,2022-01-07 09:30:00,2022-01-07 15:10:00,-924.9999999999998,200.00000000000145,168.010861,368.01086100000146,-1125.0000000000011,-1293.0108610000011,"[{""side"":""CE"",""strike"":18050,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":67.55,""exit_price_raw"":52.15,""entry_price_exec"":67.95,""exit_price_exec"":51.75,""raw_pnl"":-1539.9999999999998,""execution_pnl"":-1620.0000000000002,""slippage_cost"":80.00000000000045,""transaction_costs"":57.540821980000004},{""side"":""PE"",""strike"":17650,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":66.0,""exit_price_raw"":72.75,""entry_price_exec"":66.4,""exit_price_exec"":72.35,""raw_pnl"":675.0,""execution_pnl"":594.9999999999989,""slippage_cost"":80.00000000000114,""transaction_costs"":60.385859249999996},{""side"":""PE"",""strike"":17450,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":30.95,""exit_price_raw"":32.15,""entry_price_exec"":30.55,""exit_price_exec"":32.55,""raw_pnl"":-59.999999999999964,""execution_pnl"":-99.99999999999983,""slippage_cost"":39.999999999999865,""transaction_costs"":50.084179770000006}]",2022-01-03/2022-01-09
2022-01-10,2022-01-13,17888.25,17900,50,2022-01-10 09:30:00,2022-01-10 15:10:00,-430.00000000000045,199.9999999999999,160.80536866,360.8053686599999,-630.0000000000003,-790.8053686600003,"[{""side"":""CE"",""strike"":18100,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":44.05,""exit_price_raw"":66.8,""entry_price_exec"":44.449999999999996,""exit_price_exec"":66.39999999999999,""raw_pnl"":2275.0,""execution_pnl"":2194.9999999999995,""slippage_cost"":80.00000000000045,""transaction_costs"":58.56845939},{""side"":""PE"",""strike"":17700,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":58.15,""exit_price_raw"":24.45,""entry_price_exec"":58.55,""exit_price_exec"":24.05,""raw_pnl"":-3370.0000000000005,""execution_pnl"":-3450.0,""slippage_cost"":79.99999999999955,""transaction_costs"":53.20470084},{""side"":""PE"",""strike"":17500,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":23.1,""exit_price_raw"":9.8,""entry_price_exec"":22.700000000000003,""exit_price_exec"":10.200000000000001,""raw_pnl"":665.0,""execution_pnl"":625.0000000000001,""slippage_cost"":39.999999999999886,""transaction_costs"":49.032208430000004}]",2022-01-10/2022-01-16
2022-01-11,2022-01-13,18027.3,18050,50,2022-01-11 09:30:00,2022-01-11 15:10:00,-1960.0000000000005,199.99999999999926,153.38461687,353.38461686999926,-2160.0,-2313.38461687,"[{""side"":""CE"",""strike"":18250,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":27.5,""exit_price_raw"":23.65,""entry_price_exec"":27.9,""exit_price_exec"":23.25,""raw_pnl"":-385.0000000000001,""execution_pnl"":-464.9999999999999,""slippage_cost"":79.99999999999977,""transaction_costs"":51.729041409999994},{""side"":""PE"",""strike"":17850,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":46.7,""exit_price_raw"":26.95,""entry_price_exec"":47.1,""exit_price_exec"":26.55,""raw_pnl"":-1975.0000000000005,""execution_pnl"":-2055.0,""slippage_cost"":79.99999999999955,""transaction_costs"":53.04934291},{""side"":""PE"",""strike"":17650,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":17.25,""exit_price_raw"":9.25,""entry_price_exec"":16.85,""exit_price_exec"":9.65,""raw_pnl"":400.0,""execution_pnl"":360.00000000000006,""slippage_cost"":39.99999999999994,""transaction_costs"":48.60623255}]",2022-01-10/2022-01-16
2022-01-12,2022-01-13,18152.05,18150,50,2022-01-12 09:30:00,2022-01-12 15:10:00,-687.5,199.99999999999994,145.824204005,345.82420400499996,-887.4999999999999,-1033.324204005,"[{""side"":""CE"",""strike"":18350,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":10.7,""exit_price_raw"":12.3,""entry_price_exec"":11.1,""exit_price_exec"":11.9,""raw_pnl"":160.00000000000014,""execution_pnl"":80.00000000000007,""slippage_cost"":80.00000000000007,""transaction_costs"":49.3767282},{""side"":""PE"",""strike"":17950,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":16.3,""exit_price_raw"":6.6,""entry_price_exec"":16.7,""exit_price_exec"":6.199999999999999,""raw_pnl"":-970.0000000000001,""execution_pnl"":-1050.0,""slippage_cost"":79.99999999999989,""transaction_costs"":48.819382860000005},{""side"":""PE"",""strike"":17750,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":5.4,""exit_price_raw"":2.95,""entry_price_exec"":5.0,""exit_price_exec"":3.35,""raw_pnl"":122.50000000000001,""execution_pnl"":82.5,""slippage_cost"":40.000000000000014,""transaction_costs"":47.628092945000006}]",2022-01-10/2022-01-16
2022-01-13,2022-01-13,18248.8,18250,50,2022-01-13 09:30:00,2022-01-13 15:10:00,-395.0,135.0,141.92390875,276.92390875,-530.0,-671.92390875,"[{""side"":""CE"",""strike"":18450,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":0.95,""exit_price_raw"":0.05,""entry_price_exec"":1.35,""exit_price_exec"":0.0,""raw_pnl"":-89.99999999999999,""execution_pnl"":-135.0,""slippage_cost"":45.000000000000014,""transaction_costs"":47.260012090000004},{""side"":""PE"",""strike"":18050,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":3.8,""exit_price_raw"":0.1,""entry_price_exec"":4.2,""exit_price_exec"":0.0,""raw_pnl"":-370.0,""execution_pnl"":-420.0,""slippage_cost"":50.0,""transaction_costs"":47.38670428},{""side"":""PE"",""strike"":17850,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":1.35,""exit_price_raw"":0.05,""entry_price_exec"":0.9500000000000001,""exit_price_exec"":0.45,""raw_pnl"":65.0,""execution_pnl"":25.0,""slippage_cost"":40.0,""transaction_costs"":47.27719238}]",2022-01-10/2022-01-16
2022-01-14,2022-01-20,18186.5,18200,50,2022-01-14 09:30:00,2022-01-14 15:10:00,92.49999999999989,200.00000000000068,165.244007995,365.2440079950007,-107.5000000000008,-272.7440079950008,"[{""side"":""CE"",""strike"":18400,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":50.0,""exit_price_raw"":73.5,""entry_price_exec"":50.4,""exit_price_exec"":73.1,""raw_pnl"":2350.0,""execution_pnl"":2269.9999999999995,""slippage_cost"":80.00000000000045,""transaction_costs"":59.7806949},{""side"":""PE"",""strike"":18000,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":69.0,""exit_price_raw"":39.1,""entry_price_exec"":69.4,""exit_price_exec"":38.7,""raw_pnl"":-2990.0,""execution_pnl"":-3070.0000000000005,""slippage_cost"":80.00000000000045,""transaction_costs"":55.75931254},{""side"":""PE"",""strike"":17800,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":30.65,""exit_price_raw"":16.0,""entry_price_exec"":30.25,""exit_price_exec"":16.4,""raw_pnl"":732.4999999999999,""execution_pnl"":692.5000000000001,""slippage_cost"":39.99999999999977,""transaction_costs"":49.70400055499999}]",2022-01-10/2022-01-16
2022-01-17,2022-01-20,18257.95,18250,50,2022-01-17 09:30:00,2022-01-17 15:10:00,-1052.5,199.9999999999995,156.38794437500002,356.3879443749995,-1252.4999999999995,-1408.8879443749995,"[{""side"":""CE"",""strike"":18450,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":43.1,""exit_price_raw"":46.95,""entry_price_exec"":43.5,""exit_price_exec"":46.550000000000004,""raw_pnl"":385.0000000000001,""execution_pnl"":305.00000000000045,""slippage_cost"":79.99999999999966,""transaction_costs"":55.71837867000001},{""side"":""PE"",""strike"":18050,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":40.95,""exit_price_raw"":23.5,""entry_price_exec"":41.35,""exit_price_exec"":23.1,""raw_pnl"":-1745.0000000000002,""execution_pnl"":-1825.0,""slippage_cost"":79.99999999999977,""transaction_costs"":52.30572163},{""side"":""PE"",""strike"":17850,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":14.2,""exit_price_raw"":8.05,""entry_price_exec"":13.799999999999999,""exit_price_exec"":8.450000000000001,""raw_pnl"":307.49999999999994,""execution_pnl"":267.4999999999999,""slippage_cost"":40.00000000000006,""transaction_costs"":48.363844075}]",2022-01-17/2022-01-23
2022-01-18,2022-01-20,18341.8,18350,50,2022-01-18 09:30:00,2022-01-18 15:10:00,5530.000000000001,200.0000000000016,160.86088995999998,360.8608899600016,5329.999999999999,5169.139110039999,"[{""side"":""CE"",""strike"":18550,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":17.5,""exit_price_raw"":5.25,""entry_price_exec"":17.9,""exit_price_exec"":4.85,""raw_pnl"":-1225.0,""execution_pnl"":-1305.0,""slippage_cost"":80.0,""transaction_costs"":48.68176484999999},{""side"":""PE"",""strike"":18150,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":27.5,""exit_price_raw"":107.9,""entry_price_exec"":27.9,""exit_price_exec"":107.5,""raw_pnl"":8040.000000000001,""execution_pnl"":7959.999999999999,""slippage_cost"":80.00000000000182,""transaction_costs"":63.64649036},{""side"":""PE"",""strike"":17950,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":8.4,""exit_price_raw"":34.1,""entry_price_exec"":8.0,""exit_price_exec"":34.5,""raw_pnl"":-1285.0000000000002,""execution_pnl"":-1325.0,""slippage_cost"":39.99999999999977,""transaction_costs"":48.53263474999999}]",2022-01-17/2022-01-23
2022-01-19,2022-01-20,18081.45,18100,50,2022-01-19 09:30:00,2022-01-19 15:10:00,84.99999999999977,199.9999999999997,149.58004642999998,349.5800464299997,-114.99999999999991,-264.5800464299999,"[{""side"":""CE"",""strike"":18300,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":13.35,""exit_price_raw"":3.1,""entry_price_exec"":13.75,""exit_price_exec"":2.7,""raw_pnl"":-1025.0,""execution_pnl"":-1105.0,""slippage_cost"":80.0,""transaction_costs"":48.19315843},{""side"":""PE"",""strike"":17900,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":26.7,""exit_price_raw"":37.55,""entry_price_exec"":27.099999999999998,""exit_price_exec"":37.15,""raw_pnl"":1084.9999999999998,""execution_pnl"":1005.0000000000001,""slippage_cost"":79.99999999999966,""transaction_costs"":53.659680949999995},{""side"":""PE"",""strike"":17700,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":6.0,""exit_price_raw"":5.5,""entry_price_exec"":5.6,""exit_price_exec"":5.9,""raw_pnl"":25.0,""execution_pnl"":-15.000000000000036,""slippage_cost"":40.000000000000036,""transaction_costs"":47.727207050000004}]",2022-01-17/2022-01-23
2022-01-20,2022-01-20,17876.45,17900,50,2022-01-20 09:30:00,2022-01-20 15:10:00,-530.0,175.0000000000001,142.02029288,317.0202928800001,-705.0000000000001,-847.0202928800002,"[{""side"":""CE"",""strike"":18100,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":2.65,""exit_price_raw"":0.15,""entry_price_exec"":3.05,""exit_price_exec"":0.0,""raw_pnl"":-250.0,""execution_pnl"":-305.0,""slippage_cost"":55.0,""transaction_costs"":47.33558287000001},{""side"":""PE"",""strike"":17700,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":3.95,""exit_price_raw"":0.75,""entry_price_exec"":4.3500000000000005,""exit_price_exec"":0.35,""raw_pnl"":-320.0,""execution_pnl"":-400.0000000000001,""slippage_cost"":80.00000000000011,""transaction_costs"":47.44288098},{""side"":""PE"",""strike"":17500,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":0.85,""exit_price_raw"":0.05,""entry_price_exec"":0.44999999999999996,""exit_price_exec"":0.45,""raw_pnl"":40.0,""execution_pnl"":-2.7755575615628914e-15,""slippage_cost"":40.0,""transaction_costs"":47.24182903}]",2022-01-17/2022-01-23
2022-01-21,2022-01-27,17554.05,17550,50,2022-01-21 09:30:00,2022-01-21 15:10:00,-2384.999999999999,200.0000000000009,174.75762368,374.7576236800009,-2585.0,-2759.75762368,"[{""side"":""CE"",""strike"":17750,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":86.55,""exit_price_raw"":90.65,""entry_price_exec"":86.95,""exit_price_exec"":90.25,""raw_pnl"":410.00000000000085,""execution_pnl"":329.9999999999997,""slippage_cost"":80.00000000000114,""transaction_costs"":63.831392480000005},{""side"":""PE"",""strike"":17350,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":96.25,""exit_price_raw"":55.85,""entry_price_exec"":96.65,""exit_price_exec"":55.45,""raw_pnl"":-4040.0,""execution_pnl"":-4120.0,""slippage_cost"":80.0,""transaction_costs"":59.34001214},{""side"":""PE"",""strike"":17150,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":53.35,""exit_price_raw"":28.45,""entry_price_exec"":52.95,""exit_price_exec"":28.849999999999998,""raw_pnl"":1245.0,""execution_pnl"":1205.0000000000002,""slippage_cost"":39.99999999999977,""transaction_costs"":51.586219060000005}]",2022-01-17/2022-01-23
2022-01-24,2022-01-27,17467.1,17450,50,2022-01-24 09:30:00,2022-01-24 15:10:00,5369.999999999999,199.99999999999818,185.38805494000002,385.3880549399982,5170.000000000002,4984.611945060002,"[{""side"":""CE"",""strike"":17650,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":74.85,""exit_price_raw"":22.6,""entry_price_exec"":75.25,""exit_price_exec"":22.200000000000003,""raw_pnl"":-5224.999999999999,""execution_pnl"":-5305.0,""slippage_cost"":80.00000000000091,""transaction_costs"":53.685383830000006},{""side"":""PE"",""strike"":17250,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":61.4,""exit_price_raw"":212.0,""entry_price_exec"":61.8,""exit_price_exec"":211.6,""raw_pnl"":15060.0,""execution_pnl"":14980.000000000002,""slippage_cost"":79.99999999999818,""transaction_costs"":79.87875956},{""side"":""PE"",""strike"":17050,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":28.6,""exit_price_raw"":117.9,""entry_price_exec"":28.200000000000003,""exit_price_exec"":118.30000000000001,""raw_pnl"":-4465.000000000001,""execution_pnl"":-4505.0,""slippage_cost"":39.99999999999909,""transaction_costs"":51.823911550000005}]",2022-01-24/2022-01-30
2022-01-25,2022-01-27,16982.0,17000,50,2022-01-25 09:30:00,2022-01-25 15:10:00,1485.0,200.0000000000009,176.12332998,376.1233299800009,1284.999999999999,1108.876670019999,"[{""side"":""CE"",""strike"":17200,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":67.6,""exit_price_raw"":146.1,""entry_price_exec"":68.0,""exit_price_exec"":145.7,""raw_pnl"":7850.0,""execution_pnl"":7769.999999999999,""slippage_cost"":80.00000000000091,""transaction_costs"":70.83259158},{""side"":""PE"",""strike"":16800,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":104.3,""exit_price_raw"":12.75,""entry_price_exec"":104.7,""exit_price_exec"":12.35,""raw_pnl"":-9155.0,""execution_pnl"":-9235.0,""slippage_cost"":80.0,""transaction_costs"":53.60122047},{""side"":""PE"",""strike"":16600,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":61.85,""exit_price_raw"":6.05,""entry_price_exec"":61.45,""exit_price_exec"":6.45,""raw_pnl"":2790.0,""execution_pnl"":2750.0,""slippage_cost"":40.0,""transaction_costs"":51.68951793}]",2022-01-24/2022-01-30
2022-01-27,2022-01-27,17015.6,17000,50,2022-01-27 09:30:00,2022-01-27 15:10:00,-3372.5,180.00000000000003,143.704393745,323.70439374500006,-3552.5,-3696.204393745,"[{""side"":""CE"",""strike"":17200,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":12.5,""exit_price_raw"":0.45,""entry_price_exec"":12.9,""exit_price_exec"":0.04999999999999999,""raw_pnl"":-1205.0,""execution_pnl"":-1285.0,""slippage_cost"":80.0,""transaction_costs"":47.78052153},{""side"":""PE"",""strike"":16800,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":24.75,""exit_price_raw"":0.2,""entry_price_exec"":25.15,""exit_price_exec"":0.0,""raw_pnl"":-2455.0,""execution_pnl"":-2515.0,""slippage_cost"":60.0,""transaction_costs"":48.31800301},{""side"":""PE"",""strike"":16600,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":5.95,""exit_price_raw"":0.2,""entry_price_exec"":5.55,""exit_price_exec"":0.6000000000000001,""raw_pnl"":287.5,""execution_pnl"":247.49999999999997,""slippage_cost"":40.00000000000003,""transaction_costs"":47.605869205}]",2022-01-24/2022-01-30
2022-01-28,2022-02-03,17269.15,17250,50,2022-01-28 09:30:00,2022-01-28 15:10:00,-1882.5000000000007,200.00000000000227,214.16027976499998,414.16027976500226,-2082.5000000000027,-2296.6602797650025,"[{""side"":""CE"",""strike"":17450,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":178.55,""exit_price_raw"":122.85,""entry_price_exec"":178.95000000000002,""exit_price_exec"":122.44999999999999,""raw_pnl"":-5570.000000000002,""execution_pnl"":-5650.000000000003,""slippage_cost"":80.00000000000091,""transaction_costs"":72.47590475999999},{""side"":""PE"",""strike"":17050,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":160.1,""exit_price_raw"":213.9,""entry_price_exec"":160.5,""exit_price_exec"":213.5,""raw_pnl"":5380.000000000001,""execution_pnl"":5300.0,""slippage_cost"":80.00000000000091,""transaction_costs"":84.53507160000001},{""side"":""PE"",""strike"":16850,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":99.15,""exit_price_raw"":133.0,""entry_price_exec"":98.75,""exit_price_exec"":133.4,""raw_pnl"":-1692.4999999999998,""execution_pnl"":-1732.5000000000002,""slippage_cost"":40.000000000000455,""transaction_costs"":57.149303405}]",2022-01-24/2022-01-30
2022-01-31,2022-02-03,17312.1,17300,50,2022-01-31 09:30:00,2022-01-31 15:10:00,812.4999999999986,200.00000000000284,205.63753271500002,405.63753271500286,612.4999999999957,406.86246728499566,"[{""side"":""CE"",""strike"":17500,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":149.5,""exit_price_raw"":162.25,""entry_price_exec"":149.9,""exit_price_exec"":161.85,""raw_pnl"":1275.0,""execution_pnl"":1194.9999999999989,""slippage_cost"":80.00000000000114,""transaction_costs"":76.75779745},{""side"":""PE"",""strike"":17100,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":146.65,""exit_price_raw"":139.7,""entry_price_exec"":147.05,""exit_price_exec"":139.29999999999998,""raw_pnl"":-695.0000000000017,""execution_pnl"":-775.0000000000028,""slippage_cost"":80.00000000000114,""transaction_costs"":73.44133109},{""side"":""PE"",""strike"":16900,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":89.95,""exit_price_raw"":85.3,""entry_price_exec"":89.55,""exit_price_exec"":85.7,""raw_pnl"":232.50000000000028,""execution_pnl"":192.49999999999972,""slippage_cost"":40.00000000000057,""transaction_costs"":55.438404175}]",2022-01-31/2022-02-06
2022-02-01,2022-02-03,17514.8,17500,50,2022-02-01 09:30:00,2022-02-01 15:10:00,-11495.0,200.00000000000136,177.58963888,377.58963888000136,-11695.000000000002,-11872.589638880001,"[{""side"":""CE"",""strike"":17700,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":135.65,""exit_price_raw"":82.3,""entry_price_exec"":136.05,""exit_price_exec"":81.89999999999999,""raw_pnl"":-5335.000000000001,""execution_pnl"":-5415.000000000002,""slippage_cost"":80.00000000000091,""transaction_costs"":64.83291853},{""side"":""PE"",""strike"":17300,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":137.65,""exit_price_raw"":43.05,""entry_price_exec"":138.05,""exit_price_exec"":42.65,""raw_pnl"":-9460.0,""execution_pnl"":-9540.0,""slippage_cost"":80.0,""transaction_costs"":59.369779380000004},{""side"":""PE"",""strike"":17100,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":82.55,""exit_price_raw"":16.55,""entry_price_exec"":82.14999999999999,""exit_price_exec"":16.95,""raw_pnl"":3300.0,""execution_pnl"":3259.9999999999995,""slippage_cost"":40.000000000000455,""transaction_costs"":53.38694097}]",2022-01-31/2022-02-06
2022-02-02,2022-02-03,17726.9,17750,50,2022-02-02 09:30:00,2022-02-02 15:10:00,-3495.0000000000005,199.99999999999955,147.85768944,347.85768943999955,-3695.0,-3842.85768944,"[{""side"":""CE"",""strike"":17950,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":24.85,""exit_price_raw"":12.8,""entry_price_exec"":25.25,""exit_price_exec"":12.4,""raw_pnl"":-1205.0,""execution_pnl"":-1285.0,""slippage_cost"":80.0,""transaction_costs"":50.07647050999999},{""side"":""PE"",""strike"":17550,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":34.1,""exit_price_raw"":8.4,""entry_price_exec"":34.5,""exit_price_exec"":8.0,""raw_pnl"":-2570.0000000000005,""execution_pnl"":-2650.0,""slippage_cost"":79.99999999999955,""transaction_costs"":49.865269500000004},{""side"":""PE"",""strike"":17350,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":9.25,""exit_price_raw"":3.65,""entry_price_exec"":8.85,""exit_price_exec"":4.05,""raw_pnl"":280.0,""execution_pnl"":240.0,""slippage_cost"":40.0,""transaction_costs"":47.91594943}]",2022-01-31/2022-02-06
2022-02-03,2022-02-03,17741.05,17750,50,2022-02-03 09:30:00,2022-02-03 15:10:00,-440.0,170.0,142.06172021,312.06172021,-610.0,-752.06172021,"[{""side"":""CE"",""strike"":17950,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":2.05,""exit_price_raw"":0.1,""entry_price_exec"":2.4499999999999997,""exit_price_exec"":0.0,""raw_pnl"":-194.99999999999997,""execution_pnl"":-244.99999999999997,""slippage_cost"":50.0,""transaction_costs"":47.30891083},{""side"":""PE"",""strike"":17550,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":4.05,""exit_price_raw"":1.0,""entry_price_exec"":4.45,""exit_price_exec"":0.6,""raw_pnl"":-305.0,""execution_pnl"":-385.0,""slippage_cost"":80.0,""transaction_costs"":47.48268967},{""side"":""PE"",""strike"":17350,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":1.25,""exit_price_raw"":0.05,""entry_price_exec"":0.85,""exit_price_exec"":0.45,""raw_pnl"":60.0,""execution_pnl"":20.0,""slippage_cost"":40.0,""transaction_costs"":47.27011971}]",2022-01-31/2022-02-06
2022-02-04,2022-02-10,17576.5,17600,50,2022-02-04 09:30:00,2022-02-04 15:10:00,-2900.000000000001,200.00000000000148,172.51399825000001,372.51399825000146,-3100.0000000000023,-3272.5139982500023,"[{""side"":""CE"",""strike"":17800,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":67.7,""exit_price_raw"":45.5,""entry_price_exec"":68.10000000000001,""exit_price_exec"":45.1,""raw_pnl"":-2220.0000000000005,""execution_pnl"":-2300.000000000001,""slippage_cost"":80.00000000000045,""transaction_costs"":56.606824880000005},{""side"":""PE"",""strike"":17400,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":99.25,""exit_price_raw"":87.05,""entry_price_exec"":99.65,""exit_price_exec"":86.64999999999999,""raw_pnl"":-1220.0000000000002,""execution_pnl"":-1300.0000000000014,""slippage_cost"":80.00000000000114,""transaction_costs"":63.88671842000001},{""side"":""PE"",""strike"":17200,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":54.65,""exit_price_raw"":43.85,""entry_price_exec"":54.25,""exit_price_exec"":44.25,""raw_pnl"":539.9999999999999,""execution_pnl"":500.0,""slippage_cost"":39.999999999999886,""transaction_costs"":52.02045495}]",2022-01-31/2022-02-06
